%t[ms]	X 
3.81938193819	0.61448385881 
2.91829182918	0.184612628859 
3.1603160316	0.351554540317 
9.67896789679	0.598413678657 
5.06250625063	0.34442332279 
3.33433343334	0.453584137552 
4.7804780478	0.286081378619 
6.90269026903	0.434399092167 
6.09560956096	0.561125442198 
1.20612061206	0.280279545666 
8.71887188719	0.555928857251 
1.2301230123	0.319271186421 
7.80178017802	0.644865021274 
2.00920092009	0.300779677342 
9.59395939594	0.627182472039 
0.31703170317	0.0213503215302 
9.56095609561	0.61707114339 
3.11631163116	0.261475631621 
2.74727472747	0.0843343287488 
9.56795679568	0.622079330277 
7.0397039704	0.449940841626 
0.616061606161	-0.0164759680904 
0.49804980498	0.0235029471251 
8.3398339834	0.593779130728 
5.67756775678	0.639514391174 
7.71377137714	0.651539927533 
3.82638263826	0.570941791061 
2.60726072607	0.112058073905 
8.60886088609	0.527597153159 
7.70677067707	0.637884018357 
2.23422342234	0.140895306343 
0.0600060006001	0.0459594322312 
8.77687768777	0.50823445944 
3.13631363136	0.289719159801 
2.59725972597	0.0662751870853 
5.81658165817	0.610853571804 
6.82468246825	0.443229045875 
5.10351035104	0.366714072842 
9.25292529253	0.565566445515 
9.10191019102	0.568485390628 
0.26602660266	-0.00141935889776 
6.69666966697	0.447577010345 
4.71747174717	0.26761764395 
7.84478447845	0.642932838911 
2.5402540254	0.105800691448 
1.07810781078	0.170953794105 
3.77337733773	0.615844073046 
6.16161616162	0.557108240125 
2.90529052905	0.152053013929 
8.54785478548	0.540664487521 
5.11551155116	0.391043722244 
2.20622062206	0.127335169133 
9.05190519052	0.541444576374 
6.12661266127	0.555537083534 
5.19751975198	0.43803500773 
4.4804480448	0.283731645566 
8.18281828183	0.624900227487 
8.69286928693	0.532736026061 
2.64326432643	0.0705488902406 
6.00460046005	0.596961418728 
6.66466646665	0.41817080952 
4.38243824382	0.278411789377 
9.3199319932	0.57504623054 
4.24142414241	0.362159486582 
7.33173317332	0.557050223926 
2.46324632463	0.0643375305879 
6.25562556256	0.509119033246 
4.67246724672	0.26023220083 
0.839083908391	-0.00402558943159 
7.51675167517	0.613891536369 
4.31243124312	0.317774280216 
8.57385738574	0.563921263353 
6.98569856986	0.435855326427 
4.26442644264	0.351565657685 
2.83928392839	0.121604838595 
8.0198019802	0.625156982967 
2.03720372037	0.233593005874 
5.01050105011	0.327856197628 
3.25532553255	0.42073431817 
6.31563156316	0.480332679661 
0.999099909991	0.0830697493155 
4.46944694469	0.28516629278 
4.49544954495	0.266584972602 
5.37653765377	0.55022637147 
4.57145714571	0.258351116135 
4.77347734773	0.256417651866 
8.45884588459	0.586245586283 
1.1201120112	0.173787725033 
4.84448444844	0.285526507042 
5.74357435744	0.608827254097 
6.38563856386	0.487059648183 
8.02680268027	0.616455713803 
3.79237923792	0.638187771764 
2.19521952195	0.172851048725 
7.38073807381	0.546348554452 
7.87578757876	0.640328164466 
6.53165316532	0.454049950314 
8.14181418142	0.591613848948 
0.764076407641	0.0188332204764 
2.65926592659	0.103632266253 
1.62916291629	0.623431391273 
5.45454545455	0.567071198523 
7.64176417642	0.607519567314 
2.22422242224	0.153249592599 
