%t[ms]	X 
4.83848384838	0.640766734602 
2.24922492249	0.454521188809 
1.34913491349	0.258727483965 
2.1202120212	0.470759105122 
5.59155915592	0.617147653843 
5.2495249525	0.605524251639 
0.680068006801	0.0860137882861 
3.68336833683	0.626788636318 
5.74357435744	0.650696838004 
7.06270627063	0.622938246521 
9.35193519352	0.645857186018 
4.28442844284	0.643280272399 
8.79387938794	0.636147648962 
9.96799679968	0.612677602286 
0.02100210021	-0.0247768607043 
6.03660366037	0.625807910864 
6.81068106811	0.64860273932 
1.78317831783	0.393938183576 
9.6399639964	0.661289369144 
7.35073507351	0.633623934728 
7.88778877888	0.626151607835 
9.3099309931	0.6459980427 
5.87058705871	0.634247493224 
7.74277427743	0.645778349548 
8.17681768177	0.613731757703 
3.23332333233	0.597650436026 
6.24662466247	0.627977481968 
2.20922092209	0.449230693666 
6.49664966497	0.63477746429 
0.48604860486	-0.00489886446802 
3.95139513951	0.616297294904 
3.55235523552	0.59609880503 
2.65526552655	0.509705132214 
3.27332733273	0.588307798793 
8.36383638364	0.650550178887 
6.97369736974	0.64981784475 
4.92149214921	0.603103547374 
8.09580958096	0.639771741821 
6.02360236024	0.604299954051 
8.18881888189	0.65029889072 
7.50075007501	0.615021118516 
9.06690669067	0.624930591302 
9.41794179418	0.615318805734 
1.0801080108	0.183987887994 
5.66656665667	0.642470439762 
9.699969997	0.662251497168 
4.08640864086	0.595050447487 
0.2700270027	0.0302587388929 
2.97129712971	0.555664830283 
5.06250625063	0.630187758041 
7.96479647965	0.631386344198 
0.43304330433	-0.00836796804956 
9.39793979398	0.609783958823 
0.15601560156	0.0216730351162 
6.19361936194	0.602745538452 
0.11601160116	0.015357934297 
4.30443044304	0.608553295051 
7.33473347335	0.613851539981 
9.34893489349	0.623874169959 
8.15881588159	0.616745312791 
7.41874187419	0.634788594008 
8.64186418642	0.620363781388 
6.98469846985	0.60660491592 
0.00500050005001	-0.0140539601581 
8.399839984	0.631521882111 
0.29602960296	-0.0143673265901 
0.22402240224	-0.013933907606 
9.91899189919	0.630041620724 
4.15441544154	0.588840109468 
6.61366136614	0.607193515589 
2.16321632163	0.488241211215 
6.99169916992	0.609329685362 
7.77877787779	0.607889599134 
5.11751175118	0.654236378384 
0.04900490049	0.00482090815565 
1.80818081808	0.385346469953 
7.33573357336	0.607827487669 
6.83168316832	0.611012043342 
7.42074207421	0.635545694512 
9.74697469747	0.643143459537 
2.32123212321	0.470351389122 
3.34333433343	0.589320023377 
1.94619461946	0.427573070829 
4.84848484848	0.614598225206 
1.60316031603	0.3474743721 
2.6302630263	0.504425379298 
0.16801680168	-0.00535120530469 
2.51325132513	0.523226992817 
3.6703670367	0.589028899678 
3.0203020302	0.578231882773 
3.01130113011	0.573022771881 
3.94439443944	0.622047385346 
4.14541454145	0.613268814629 
7.56075607561	0.649660612131 
5.13751375138	0.607357172427 
2.25322532253	0.502367379481 
2.83428342834	0.545077489152 
7.63376337634	0.607940069671 
8.36183618362	0.609013555133 
5.01150115012	0.605458009274 
9.00290029003	0.654454083567 
2.3802380238	0.47800015016 
6.37663766377	0.629225643286 
8.07580758076	0.652513495908 
2.36823682368	0.500913983551 
0.0880088008801	0.00396295622363 
7.53175317532	0.614603308149 
4.65746574657	0.649630699993 
8.26582658266	0.657806304036 
2.54425442544	0.49248930447 
4.13241324132	0.633676057957 
0.924092409241	0.128843876051 
5.34753475348	0.618412883188 
0.23602360236	0.0223512122503 
0.0990099009901	0.00935871332504 
7.66076607661	0.615278687784 
8.30083008301	0.657815397662 
2.65226522652	0.558315557147 
0.0	-0.0190685624259 
1.95719571957	0.420294409291 
6.47564756476	0.612302352037 
5.21252125213	0.619111240096 
5.19551955196	0.601518774021 
4.1204120412	0.584083116885 
0.847084708471	0.0845948517344 
9.71097109711	0.659167990927 
9.9799979998	0.639163115065 
7.07370737074	0.628786637042 
7.31673167317	0.646263800396 
7.94779477948	0.613484300383 
2.72727272727	0.510556800076 
1.7701770177	0.391222851105 
2.6502650265	0.522728660809 
5.64856485649	0.615974173256 
6.57565756576	0.634809527834 
8.05880588059	0.632462919514 
7.18871887189	0.616486599762 
6.51165116512	0.60955442773 
3.54235423542	0.603458598475 
4.54445444544	0.60778762187 
5.75757575758	0.609440585087 
5.89258925893	0.640145949537 
6.78267826783	0.658347019172 
6.47664766477	0.648156745013 
5.20752075208	0.654220964117 
1.13411341134	0.201237998977 
1.55815581558	0.306196332033 
4.38243824382	0.615150758649 
6.38363836384	0.603274318021 
9.19291929193	0.618592195698 
